src,trg,theta
元宵到,祝福来热闹：天上月圆人团圆,3
祝福来热闹：天上月圆人团圆,家庭美满心事圆,3
家庭美满心事圆,好运团圆能逢圆,3
好运团圆能逢圆,幸福祥和尽欢颜,3
幸福祥和尽欢颜,祝你,3
祝你,人缘、情缘、福缘、财缘,3
人缘、情缘、福缘、财缘,缘缘不断,3
缘缘不断,事事如愿,3
婵娟真给力,雪映泻清辉,3
雪映泻清辉,万树闪银花,3
万树闪银花,遍地留神马,3
遍地留神马,月圆汤圆人也圆,3
月圆汤圆人也圆,鼓闹灯闹街也闹,3
鼓闹灯闹街也闹,元宵节祝你,3
元宵节祝你,幸福永团圆,3
幸福永团圆,身健似击鼓,3
送你一锅真的汤圆,分别是真心真意,3
分别是真心真意,真爱真情,3
真爱真情,真快乐,3
真快乐,真开心,3
真开心,真幸福,3
真幸福,真甜蜜,3
真甜蜜,真有趣,3
真有趣,真惬意,3
真惬意,真诚祝你元宵节快乐,3
真诚祝你元宵节快乐,团团圆圆,3
汤圆香香传万里,引得行人驻足闻,3
引得行人驻足闻,家人齐聚汤圆品,3
家人齐聚汤圆品,快快乐乐说不停,3
快快乐乐说不停,夜晚灯火明如昼,3
夜晚灯火明如昼,扶老携幼大街行,3
扶老携幼大街行,龙腾狮舞人尽兴,3
龙腾狮舞人尽兴,正月十五祝福临,3
正月十五祝福临,愿你快乐体康泰,3
愿你快乐体康泰,幸福美满家门兴,3
人缘、情缘、友缘、事业缘,愿你喜结良缘,3
愿你喜结良缘,生活“缘缘”满满,3
生活“缘缘”满满,财圆、福圆、家圆、幸福圆,3
财圆、福圆、家圆、幸福圆,愿你花好月圆,3
愿你花好月圆,好运“圆圆”不断,3
好运“圆圆”不断,提前祝你元宵节快乐,3
我用十分诚心,九分真心,3
九分真心,八分爱心,3
八分爱心,七分舒心,3
七分舒心,六分适心,3
六分适心,五分开心,3
五分开心,四分小心,3
四分小心,三分用心,3
三分用心,二分童心,3
二分童心,一分尽心煮一碗元宵汤圆送给你,3
一分尽心煮一碗元宵汤圆送给你,祝元宵节幸福,3
祝元宵节幸福,永远开心,3
春暖日丽元宵到,十五灯节元宵闹,3
十五灯节元宵闹,八方来客人如潮,3
八方来客人如潮,猜谜抽奖欢声笑,3
猜谜抽奖欢声笑,短信频传祝福道,3
短信频传祝福道,朋友身体安康好,3
朋友身体安康好,快乐开心一起跳,3
快乐开心一起跳,大家协力事业耀,3
大家协力事业耀,愿你良宵鸿运照,3
车如流水马如龙,相约赏灯乐融融,3
相约赏灯乐融融,金狮涌动舞不停,3
金狮涌动舞不停,猜中灯谜笑盈盈,3
猜中灯谜笑盈盈,皎皎明月泻清辉,3
皎皎明月泻清辉,颗颗汤圆情意随,3
颗颗汤圆情意随,元宵佳节已然到,3
元宵佳节已然到,愿你开怀乐淘淘,3
一一显着灵气,一年走着运气,3
一年走着运气,十指连着福气,3
十指连着福气,百顺雨露着和气,3
百顺雨露着和气,千金滚着财气,3
千金滚着财气,万事带着喜气,3
万事带着喜气,祝你全家新春快乐,3
祝你全家新春快乐,事事如意,3
事事如意,祝你元宵节快乐,3
亲爱的朋友,元宵节来了,3
元宵节来了,关切的问你一声是否平安幸福,3
关切的问你一声是否平安幸福,把我的思念遥寄,3
把我的思念遥寄,绵绵的爱意与关怀,3
绵绵的爱意与关怀,浓浓的情意与祝福,3
浓浓的情意与祝福,真诚地祝福你元宵节快乐,3
十五到,送你鲜花一束：有玫瑰,3
送你鲜花一束：有玫瑰,成双成对红似火,3
成双成对红似火,有玉兰,3
有玉兰,万事不难白如玉,3
万事不难白如玉,有茉莉,3
有茉莉,事事如意顺如风,3
事事如意顺如风,有秋菊,3
有秋菊,年年有余多剩钱,3
年年有余多剩钱,有火鹤,3
有火鹤,红红火火,3
红红火火,有牡丹,3
有牡丹,一生平安,3
元宵到,美元凑热闹,3
美元凑热闹,愿你心情美美无烦恼,3
愿你心情美美无烦恼,欧元对你笑,3
欧元对你笑,愿你身体棒棒精神好,3
愿你身体棒棒精神好,港元来报到,3
港元来报到,愿你幸福多多日子妙,3
愿你幸福多多日子妙,最好人民币,3
最好人民币,你要几元就几元,3
希望你元宵节快乐：捂着肚子乐,蒙着被子乐,3
蒙着被子乐,流着鼻涕乐,3
流着鼻涕乐,瞧着镜子乐,3
瞧着镜子乐,对天哈哈乐,3
对天哈哈乐,喝水咕咕乐,3
喝水咕咕乐,想到我也乐,3
想到我也乐,不乐也得乐,3
不乐也得乐,看你乐不乐,3
看你乐不乐,永远都快乐,3
幸福是来自身边的每一份感动,来自照在身上的每一缕暖阳,3
来自照在身上的每一缕暖阳,来自亲情的温暖,3
来自亲情的温暖,来自亲人之间相互体贴相互包容的情怀,3
来自亲人之间相互体贴相互包容的情怀,来自爱和被爱的幸福,3
来自爱和被爱的幸福,幸福,3
幸福,其实很简单,3
其实很简单,元宵佳节祝福你健康快乐幸福,3
给你一个轻轻的祝福,愿它每分每秒都带给你健康、好运和幸福,3
其实在历史的长河中,元宵节也有中断的时候,3
元宵节也有中断的时候,我就是这个时候的一员,3
我就是这个时候的一员,所以说谈不上有什么特别的印象了,3
所以说谈不上有什么特别的印象了,这也许是一道“匪夷所思”的问题,3
带着月色的悠扬,伴着元宵的吉祥,3
伴着元宵的吉祥,祝福心愿在飞翔,3
祝福心愿在飞翔,给你的关心最吉祥,3
给你的关心最吉祥,祈愿顺心与辉煌,3
祈愿顺心与辉煌,愿你人生处处强,3
愿你人生处处强,元宵佳节到身旁,3
元宵佳节到身旁,祝愿你心情最欢畅,3
送你开心,笑意盈盈,3
笑意盈盈,送你诚心,3
送你诚心,好运不停,3
好运不停,送你顺心,3
送你顺心,万事如意,3
万事如意,送你真心,3
送你真心,幸福洋溢,3
幸福洋溢,送你短信,3
送你短信,代表元宵,3
代表元宵,馨香入心,3
馨香入心,伴你终生,3
伴你终生,元宵节快乐,3
送走冬季的严寒,迎来春天的灿烂,3
迎来春天的灿烂,世界随着季节变,3
世界随着季节变,思念却是更胜前,3
思念却是更胜前,元宵佳节心情暖,3
元宵佳节心情暖,给你祝福不会变,3
给你祝福不会变,愿你生活比春花艳,3
愿你生活比春花艳,愿你事业比月亮圆,3
传递思念,送上祝福：新春的每一阵风吹过,3
送上祝福：新春的每一阵风吹过,都有来自我的衷心祝福,3
都有来自我的衷心祝福,月光的每一寸照抚,3
月光的每一寸照抚,都是我牵挂的嘱咐：保重自己,3
都是我牵挂的嘱咐：保重自己,快乐如月之永恒,3
正月十五花灯多,合家团圆幸福多,3
合家团圆幸福多,心情愉快朋友多,3
心情愉快朋友多,身体健康快乐多,3
身体健康快乐多,财源滚滚钞票多,3
财源滚滚钞票多,年年吉祥如意多,3
年年吉祥如意多,祝愿好事多多多,3
正月十五月儿圆,真诚祝福送身边,3
真诚祝福送身边,正月十五元宵甜,3
正月十五元宵甜,祝你兔年更有钱,3
祝你兔年更有钱,正月十五展笑脸,3
正月十五展笑脸,快乐长久幸福绵,3
快乐长久幸福绵,正月十五享团圆,3
正月十五享团圆,祝你吉祥在兔年,3
正月十五元宵闹,月亮欢笑人欢跳,3
月亮欢笑人欢跳,花灯齐放多彩溢,3
花灯齐放多彩溢,猜谜人群似江潮,3
猜谜人群似江潮,文化灯节智力考,3
文化灯节智力考,传统节日窍门道,3
传统节日窍门道,谜底猜错惹人笑,3
谜底猜错惹人笑,姑娘掩头羞脸跑,3
姑娘掩头羞脸跑,愿你十五兴致高,3
愿你十五兴致高,团圆美满品元宵,3
鸡年的第一轮圆月升起,勤劳的小玉兔在忙着做元宵,3
勤劳的小玉兔在忙着做元宵,我长途跋涉天终于来到了月亮国,3
我长途跋涉天终于来到了月亮国,只为让你品尝到罕见的美味,3
只为让你品尝到罕见的美味,小懒猪,3
小懒猪,快起来品尝啦,3
生活的种种琐碎,需要人去认真面对,3
需要人去认真面对,事业发展的好与坏,3
事业发展的好与坏,往往取决于人的心态,3
往往取决于人的心态,元宵佳节至,3
元宵佳节至,跟你道一万声如意,3
跟你道一万声如意,不如给你诚挚的鼓励,3
不如给你诚挚的鼓励,祝愿你节日快乐,3
国足速滑胜相连,举国欢庆舞翩跹,3
举国欢庆舞翩跹,家家户户闹元宵,3
家家户户闹元宵,十五月儿今最圆,3
十五月儿今最圆,今年的元宵月是五十三年来最大最圆的,3
今年的元宵月是五十三年来最大最圆的,请接受我浓情满满的祝福,3
请接受我浓情满满的祝福,元宵快乐,3
做汤圆,包汤圆,3
包汤圆,包的日子美美满满,3
包的日子美美满满,滚汤圆,3
滚汤圆,煮汤圆,3
煮汤圆,煮的生活平平安安,3
煮的生活平平安安,尝汤圆,3
尝汤圆,吃汤圆,3
吃汤圆,吃的心里密密甜甜,3
吃的心里密密甜甜,给汤圆,3
给汤圆,送汤圆,3
送汤圆,送的全家团团圆圆,3
送的全家团团圆圆,祝你天天团,3
祝你天天团,月月圆,3
月月圆,元宵佳节幸福围你转,3
元宵到,送你一盏彩灯,3
送你一盏彩灯,愿照亮你幸福的家庭,3
愿照亮你幸福的家庭,照亮你光辉的前程,3
照亮你光辉的前程,照亮你甜蜜的爱情,3
照亮你甜蜜的爱情,照亮你红火的日子,3
照亮你红火的日子,照亮你健康的身体,3
照亮你健康的身体,照亮你平安的一生,3
大红灯笼高高挂,映出团圆笑脸庞,3
映出团圆笑脸庞,彩色元宵热腾腾,3
彩色元宵热腾腾,现出团聚好年华,3
现出团聚好年华,你吃元宵我和面,3
你吃元宵我和面,你看灯笼我来挂,3
你看灯笼我来挂,友好和善大中国,3
友好和善大中国,元宵佳节是一家,3
元宵节请你品尝我亲手煮的汤圆,用“快乐”和面,3
用“快乐”和面,“开心”做馅,3
“开心”做馅,在“健康”的水里煮熟,3
在“健康”的水里煮熟,用“幸福”的小碗端到你面前,3
用“幸福”的小碗端到你面前,祝元宵节快乐,3
元宵节到,花灯到处照,3
花灯到处照,送您一碗特制汤圆：真心馅,3
送您一碗特制汤圆：真心馅,好运料,3
好运料,健康皮,3
健康皮,平安汁,3
平安汁,送您一份祝福,3
送您一份祝福,人团圆,3
人团圆,乐逍遥,3
乐逍遥,福无边,3
福无边,祝您元宵快乐合家欢,3
各位旅客,龙字第号列车,3
龙字第号列车,从小年站始发,3
从小年站始发,经除夕站中转,3
经除夕站中转,即将到达元宵站,3
即将到达元宵站,请携幸福包,3
请携幸福包,走平安门,3
走平安门,下吉祥站台,3
下吉祥站台,穿如意通道,3
穿如意通道,入驻团圆驿站,3
月儿圆圆,映照甜美笑脸,3
映照甜美笑脸,繁星点点,3
繁星点点,寄托满腔思念,3
寄托满腔思念,元宵甜甜,3
元宵甜甜,包裹幸福团圆,3
包裹幸福团圆,烟火灿灿,3
烟火灿灿,飞舞真诚祝愿,3
飞舞真诚祝愿,祝福满满,3
祝福满满,承载友情温暖,3
承载友情温暖,祝元宵节快乐,3
元宵佳节又来临,短信祝福送不停,3
短信祝福送不停,送你一碗汤圆,3
送你一碗汤圆,愿你好运连连,3
愿你好运连连,送你一盏灯笼,3
送你一盏灯笼,愿你万事圆圆,3
愿你万事圆圆,送你一轮圆月,3
送你一轮圆月,愿你幸福总绵绵,3
火树银花不夜天,欢歌笑语人不眠,3
欢歌笑语人不眠,灯谜条条逗人乐,3
灯谜条条逗人乐,明月霞光照笑颜,3
明月霞光照笑颜,亲朋好互庆贺,3
亲朋好互庆贺,汤圆个个幸福甜,3
汤圆个个幸福甜,祝元宵节给力,3
祝元宵节给力,前途似锦,3
热热闹闹过大年,欢欢喜喜庆团圆,3
欢欢喜喜庆团圆,烟花灿烂元宵夜,3
烟花灿烂元宵夜,普天同庆事事圆,3
普天同庆事事圆,愿你财源福源源源不断,3
愿你财源福源源源不断,良缘喜缘缘缘美满,3
良缘喜缘缘缘美满,人圆家圆圆圆满满,3
带着月色的悠扬,伴着元宵的吉祥,3
伴着元宵的吉祥,祝福心愿在飞翔,3
祝福心愿在飞翔,给你的关心最吉祥,3
给你的关心最吉祥,祈愿顺心与辉煌,3
祈愿顺心与辉煌,愿你人生处处强,3
愿你人生处处强,元宵佳节到身旁,3
元宵佳节到身旁,祝愿你心情最欢畅,3
正月十五,元宵佳节,3
元宵佳节,花灯锣鼓齐庆贺,3
花灯锣鼓齐庆贺,烟火冲天送祝福,3
烟火冲天送祝福,祝朋友好消息不断,3
祝朋友好消息不断,好运气连连,3
好运气连连,好福气多多,3
好福气多多,好财气旺旺,3
好财气旺旺,全家团圆幸福多,3
正月十五到,送你一束鲜花：热情玫瑰,3
送你一束鲜花：热情玫瑰,祝你双双对对,3
祝你双双对对,优雅玉兰,3
优雅玉兰,祝你消灾无难,3
祝你消灾无难,清幽茉莉,3
清幽茉莉,祝你万事胜意,3
祝你万事胜意,忘忧雏菊,3
忘忧雏菊,祝你吉庆有余,3
祝你吉庆有余,富贵牡丹,3
富贵牡丹,祝你红红火火,3
正月十五月初圆,神州大地人人欢,3
神州大地人人欢,鞭炮声声在耳畔,3
鞭炮声声在耳畔,家人团聚品汤圆,3
家人团聚品汤圆,珠圆玉润汤圆美,3
珠圆玉润汤圆美,颗颗汤圆味道鲜,3
颗颗汤圆味道鲜,汤圆代表我心愿,3
汤圆代表我心愿,全家幸福又平安,3
全家幸福又平安,祝元宵节快乐无限,3
天圆圆,地圆圆,3
地圆圆,月到十五分外圆,3
月到十五分外圆,汤圆圆,3
汤圆圆,桌圆圆,3
桌圆圆,元霄佳节人团圆,3
元霄佳节人团圆,财圆圆,3
财圆圆,运圆圆,3
运圆圆,岁岁平安福寿圆,3
岁岁平安福寿圆,心圆圆,3
心圆圆,梦圆圆,3
梦圆圆,吉祥如意万事圆,3
我对你的思念,好比元宵馅儿满满,3
好比元宵馅儿满满,我对你的祝愿,3
我对你的祝愿,好比元宵外形圆圆,3
好比元宵外形圆圆,我对你的眷恋,3
我对你的眷恋,好比元宵味道甜甜,3
好比元宵味道甜甜,元宵节将来到,3
元宵节将来到,提前祝你幸福蔓延,3
正月十五看花灯,我的祝福在灯中：送你百花锦簇灯,3
我的祝福在灯中：送你百花锦簇灯,愿你心情美丽多笑声,3
愿你心情美丽多笑声,送你牛郎织女灯,3
送你牛郎织女灯,愿你爱情甜蜜结硕果,3
愿你爱情甜蜜结硕果,送你青松长青灯,3
送你青松长青灯,愿你身康体健永远站如松,3
愿你身康体健永远站如松,祝：元宵节快乐,3
把暖暖的问候和成面,把深深的关怀盘成馅,3
把深深的关怀盘成馅,把浓浓的思念擀成皮,3
把浓浓的思念擀成皮,把融融的牵挂化成水,3
把融融的牵挂化成水,把甜甜的心愿包成汤圆,3
把甜甜的心愿包成汤圆,把滚滚的爱变成火,3
把滚滚的爱变成火,在元宵佳节到来之际,3
在元宵佳节到来之际,为你煮一锅美味的汤圆,3
为你煮一锅美味的汤圆,任你品尝,3
春节刚过,元宵又到,3
元宵又到,还在怀念春节收红包的喜悦吧,3
还在怀念春节收红包的喜悦吧,还在回味与亲人团聚的幸福中吧,3
还在回味与亲人团聚的幸福中吧,我再发个短信祝福你,3
我再发个短信祝福你,让幸福的感觉冲晕你吧,3
让幸福的感觉冲晕你吧,祝幸福甜蜜,3
祝幸福甜蜜,前途似锦,3
热热闹闹过大年,欢欢喜喜庆团圆,3
欢欢喜喜庆团圆,烟花灿烂元宵夜,3
烟花灿烂元宵夜,普天同庆事事圆,3
普天同庆事事圆,愿你财源福源源源不断,3
愿你财源福源源源不断,良缘喜缘缘缘美满,3
良缘喜缘缘缘美满,人圆家圆圆圆满满,3
一声声锣鼓,一阵阵沸腾,3
一阵阵沸腾,一幕幕烟火,3
一幕幕烟火,一盏盏彩灯和着二月丝丝缕缕的微风,3
一盏盏彩灯和着二月丝丝缕缕的微风,踱着舒缓的步履进驻你心窝,3
踱着舒缓的步履进驻你心窝,节日的美好连成一串祝福给你,3
节日的美好连成一串祝福给你,愿你元宵快乐,3
锣鼓声声,幕幕烟火天上开放,3
